"","region_id","region_name","year","county_name","state","avg_index"
"25508",41784,"Woodridge","2012","Sullivan County","NY",102069.916666667
"25509",41830,"Zuni","2012","Isle of Wight County","VA",196576.5
"25510",41854,"Carmel-by-the-Sea","2012","Monterey County","CA",1152396
"25511",41884,"Dedham","2012","Norfolk County","MA",348901.166666667
"25512",41918,"Bolinas","2012","Marin County","CA",1008634
"25513",41927,"Charles City","2012","Charles City County","VA",166178.833333333
"25514",41938,"Charlton","2012","Worcester County","MA",242764.166666667
"25515",41942,"Delanson","2012","Schenectady County","NY",201231.5
"25516",41950,"Brasher Falls","2012","Saint Lawrence County","NY",70332.75
"25517",41951,"Brawley","2012","Imperial County","CA",129643.8
"25518",41959,"Creston","2012","San Luis Obispo County","CA",556035.333333333
"25519",41985,"Bakers Mills","2012","Warren County","NY",143868
"25520",41987,"Brisbane","2012","San Mateo County","CA",528673.25
"25521",42000,"Barhamsville","2012","New Kent County","VA",240773.25
"25522",42034,"Clio","2012","Plumas County","CA",341846.083333333
"25523",42049,"Adirondack","2012","Warren County","NY",381207.916666667
"25524",42070,"Cohasset","2012","Norfolk County","MA",733686.583333333
"25525",42074,"Coleville","2012","Mono County","CA",135937.333333333
"25526",42091,"Bell Canyon","2012","Ventura County","CA",1247293.41666667
"25527",42111,"Belmont","2012","Allegany County","NY",59135.3333333333
"25528",42126,"Concord","2012","Campbell County","VA",133838.75
"25529",42133,"Alpaugh","2012","Tulare County","CA",127238.166666667
"25530",42150,"Hawthorne","2012","Los Angeles County","CA",368333.166666667
"25531",42196,"Hickman","2012","Stanislaus County","CA",216857.583333333
"25532",42258,"Gilbertsville","2012","Otsego County","NY",102324.5
"25533",42310,"Erving","2012","Franklin County","MA",160411.416666667
"25534",42355,"Grafton","2012","Worcester County","MA",290974.666666667
"25535",42406,"Greenfield Center","2012","Saratoga County","NY",226227.416666667
"25536",42424,"Gretna","2012","Pittsylvania County","VA",103821.833333333
"25537",42438,"Ivanhoe","2012","Carroll County","VA",51383.6666666667
"25538",42449,"Fishersville","2012","Augusta County","VA",236650.333333333
"25539",42484,"Dunn Loring","2012","Fairfax County","VA",767232.583333333
"25540",42509,"Eagle Rock","2012","Botetourt County","VA",93703
"25541",42528,"Montara","2012","San Mateo County","CA",648609.75
"25542",42569,"Orinda","2012","Contra Costa County","CA",1228875.16666667
"25543",42588,"Moseley","2012","Chesterfield County","VA",316122.75
"25544",42617,"Mount Washington","2012","Berkshire County","MA",408228.666666667
"25545",42627,"Painted Post","2012","Steuben County","NY",121799.75
"25546",42683,"Reedville","2012","Northumberland County","VA",289189.75
"25547",42690,"Marion","2012","Smyth County","VA",87853.4166666667
"25548",42708,"Richlands","2012","Tazewell County","VA",67081.4166666667
"25549",42773,"Meadows of Dan","2012","Patrick County","VA",105770.5
"25550",42783,"Riner","2012","Montgomery County","VA",196120.166666667
"25551",42809,"Pine Mountain Club","2012","Kern County","CA",165377.583333333
"25552",42819,"North Fork","2012","Madera County","CA",194045.666666667
"25553",42851,"Middlefield","2012","Hampshire County","MA",177110.25
"25554",42853,"Midland","2012","Fauquier County","VA",292139.833333333
"25555",42874,"Millers Falls","2012","Franklin County","MA",144762.416666667
"25556",42879,"Millerton","2012","Dutchess County","NY",255590.416666667
"25557",42930,"Louisa","2012","Louisa County","VA",190328.583333333
"25558",42967,"Stanton","2012","Orange County","CA",294490
"25559",43008,"Sanborn","2012","Niagara County","NY",143253.75
"25560",43102,"Taft","2012","Kern County","CA",74753.4166666667
"25561",43141,"Wading River","2012","Suffolk County","NY",355544.083333333
"25562",43173,"Yermo","2012","San Bernardino County","CA",72405.3333333333
"25563",43246,"Smartsville","2012","Yuba County","CA",227884.083333333
"25564",43266,"Somerset","2012","Orange County","VA",212607.916666667
"25565",43334,"Weston","2012","Middlesex County","MA",1281017.16666667
"25566",43338,"Westwood","2012","Plumas County","CA",258990
"25567",43347,"Gate City","2012","Scott County","VA",77745.25
"25568",43354,"Ramona","2012","San Diego County","CA",317105.333333333
"25569",43355,"Ranchita","2012","San Diego County","CA",274000.083333333
"25570",43356,"Rappahannock Academy","2012","Caroline County","VA",317713.25
"25571",43361,"Redwood Valley","2012","Mendocino County","CA",317509.166666667
"25572",43392,"Maidens","2012","Goochland County","VA",285237
"25573",43424,"Inwood","2012","Nassau County","NY",353249.083333333
"25574",43469,"Schuylerville","2012","Saratoga County","NY",168006.5
"25575",43490,"Lindenhurst","2012","Suffolk County","NY",304152.333333333
"25576",43498,"Shokan","2012","Ulster County","NY",207943.583333333
"25577",43529,"Chase City","2012","Mecklenburg County","VA",89004.6666666667
"25578",43627,"El Dorado","2012","El Dorado County","CA",266183.25
"25579",43820,"Acampo","2012","San Joaquin County","CA",280661.583333333
"25580",43821,"Acton","2012","Middlesex County","MA",442126.666666667
"25581",43832,"Aguanga","2012","Riverside County","CA",214337.166666667
"25582",43867,"Alpine","2012","San Diego County","CA",418378.75
"25583",43911,"Appalachia","2012","Wise County","VA",28762.4166666667
"25584",43915,"Applegate","2012","Placer County","CA",252394.666666667
"25585",43936,"Arlington","2012","Middlesex County","MA",472828.5
"25586",43944,"Aromas","2012","Monterey County","CA",345388.5
"25587",43954,"Ashby","2012","Middlesex County","MA",201944.833333333
"25588",43957,"Ashfield","2012","Franklin County","MA",212270.833333333
"25589",43994,"Austinville","2012","Carroll County","VA",60789
"25590",44003,"Aylett","2012","King William County","VA",189855.833333333
"25591",44014,"Baldwinsville","2012","Onondaga County","NY",144307
"25592",44048,"Bass Lake","2012","Madera County","CA",313441.25
"25593",44065,"Bayville","2012","Nassau County","NY",509615.916666667
"25594",44107,"Belle Haven","2012","Fairfax County","VA",342231.833333333
"25595",44116,"Bellflower","2012","Los Angeles County","CA",309777.25
"25596",44131,"Benicia","2012","Solano County","CA",324056.916666667
"25597",44161,"Big Bear Lake","2012","San Bernardino County","CA",254316.25
"25598",44170,"Billerica","2012","Middlesex County","MA",319065.25
"25599",44180,"Bishop","2012","Tazewell County","VA",31827.4166666667
"25600",44186,"Black River","2012","Jefferson County","NY",158253.75
"25601",44269,"Boston","2012","Suffolk County","MA",368099.25
"25602",44308,"Bridgewater","2012","Rockingham County","VA",226513.583333333
"25603",44318,"Bristow","2012","Prince William County","VA",379482.833333333
"25604",44328,"Brockton","2012","Plymouth County","MA",184591.166666667
"25605",44347,"Browns Valley","2012","Yuba County","CA",280654.75
"25606",44404,"Caliente","2012","Kern County","CA",141498.75
"25607",44406,"California City","2012","Kern County","CA",71918.9166666667
"25608",44437,"Capron","2012","Southampton County","VA",119765.333333333
"25609",44484,"Catharpin","2012","Prince William County","VA",525471.083333333
"25610",44487,"Catlett","2012","Fauquier County","VA",314216.75
"25611",44564,"Chesapeake","2012","Chesapeake City","VA",239030.5
"25612",44568,"Chesterfield","2012","Chesterfield County","VA",196851
"25613",44575,"Chilmark","2012","Dukes County","MA",1426751.16666667
"25614",44583,"Chino","2012","San Bernardino County","CA",288003.166666667
"25615",44594,"Churchville","2012","Monroe County","NY",148862.666666667
"25616",44595,"Churchville","2012","Augusta County","VA",205081.583333333
"25617",44629,"Clayville","2012","Herkimer County","NY",140889.916666667
"25618",44640,"Cleveland","2012","Oneida County","NY",126901.666666667
"25619",44652,"Clinton","2012","Oneida County","NY",157379.583333333
"25620",44655,"Clovis","2012","Fresno County","CA",221444.083333333
"25621",44661,"Coarsegold","2012","Madera County","CA",211671.333333333
"25622",44707,"Commack","2012","Suffolk County","NY",451067.583333333
"25623",44742,"Cooperstown","2012","Otsego County","NY",235812.25
"25624",44749,"Copenhagen","2012","Lewis County","NY",106613
"25625",44769,"Cotati","2012","Sonoma County","CA",301897.166666667
"25626",44805,"Crockett","2012","Wythe County","VA",98942.0909090909
"25627",44833,"Cypress","2012","Orange County","CA",451852.5
"25628",44839,"Daggett","2012","San Bernardino County","CA",65532.3333333333
"25629",44844,"Daleville","2012","Botetourt County","VA",254379.833333333
"25630",44848,"Dalton","2012","Berkshire County","MA",182231.916666667
"25631",44892,"Delaplane","2012","Fauquier County","VA",477299
"25632",44910,"Depew","2012","Erie County","NY",114334.166666667
"25633",44960,"Dorris","2012","Siskiyou County","CA",52801.6666666667
"25634",44999,"Dundee","2012","Yates County","NY",116476.75
"25635",45000,"Dungannon","2012","Scott County","VA",55290.4166666667
"25636",45025,"Earp","2012","San Bernardino County","CA",118468.5
"25637",45034,"East Falmouth","2012","Barnstable County","MA",319462.083333333
"25638",45047,"East Nassau","2012","Rensselaer County","NY",177585
"25639",45057,"East Syracuse","2012","Onondaga County","NY",101964.083333333
"25640",45065,"Easton","2012","Bristol County","MA",331238.333333333
"25641",45130,"Elkton","2012","Rockingham County","VA",186844.166666667
"25642",45133,"Ellenville","2012","Ulster County","NY",145838.583333333
"25643",45137,"Elliston","2012","Montgomery County","VA",159370.5
"25644",45164,"Encinitas","2012","San Diego County","CA",734617
"25645",45191,"Eureka","2012","Humboldt County","CA",205254.25
"25646",45244,"Farmingville","2012","Suffolk County","NY",293675
"25647",45245,"Farmville","2012","Prince Edward County","VA",151364
"25648",45285,"Fleischmanns","2012","Greene County","NY",188637.25
"25649",45319,"Fort Plain","2012","Montgomery County","NY",80609.1666666667
"25650",45374,"Fulton","2012","Sonoma County","CA",394568
"25651",45377,"Fultonville","2012","Montgomery County","NY",109393
"25652",45398,"Gardena","2012","Los Angeles County","CA",309429.333333333
"25653",45457,"Glendale","2012","Los Angeles County","CA",495527.916666667
"25654",45510,"Grand Terrace","2012","San Bernardino County","CA",208669.75
"25655",45602,"Hacienda Heights","2012","Los Angeles County","CA",413869.25
"25656",45616,"Halifax","2012","Halifax County","VA",95389
"25657",45637,"Hancock","2012","Berkshire County","MA",188191.666666667
"25658",45663,"Harriman","2012","Orange County","NY",184498.666666667
"25659",45689,"Haverhill","2012","Essex County","MA",221584.083333333
"25660",45692,"Hawthorne","2012","Westchester County","NY",447754.833333333
"25661",45697,"Hayes","2012","Gloucester County","VA",221420.416666667
"25662",45732,"Hesperia","2012","San Bernardino County","CA",128948.25
"25663",45785,"Holliston","2012","Middlesex County","MA",367422.416666667
"25664",45853,"Hustle","2012","Essex County","VA",133492.666666667
"25665",45878,"Indio","2012","Riverside County","CA",192036.666666667
"25666",45888,"Inglewood","2012","Los Angeles County","CA",272062.75
"25667",45919,"Jamul","2012","San Diego County","CA",440496
"25668",46018,"Kenwood","2012","Sonoma County","CA",580500.916666667
"25669",46080,"La Canada Flintridge","2012","Los Angeles County","CA",969386.5
"25670",46089,"La Mesa","2012","San Diego County","CA",342311.083333333
"25671",46144,"Lancaster","2012","Worcester County","MA",271282.166666667
"25672",46178,"Lawndale","2012","Los Angeles County","CA",333058.416666667
"25673",46179,"Lawrence","2012","Essex County","MA",164003.833333333
"25674",46209,"Leicester","2012","Worcester County","MA",203371.166666667
"25675",46218,"Lemoore","2012","Kings County","CA",156259.666666667
"25676",46252,"Lincoln","2012","Middlesex County","MA",857780.833333333
"25677",46263,"Litchfield","2012","Lassen County","CA",140593.75
"25678",46271,"Littleton","2012","Middlesex County","MA",373514.5
"25679",46298,"Long Beach","2012","Los Angeles County","CA",358841.833333333
"25680",46300,"Long Beach","2012","Nassau County","NY",480685.666666667
"25681",46314,"Los Alamitos","2012","Orange County","CA",686078.25
"25682",46316,"Los Banos","2012","Merced County","CA",125692.75
"25683",46348,"Lynchburg","2012","Campbell County","VA",129850.916666667
"25684",46352,"Lyons Falls","2012","Lewis County","NY",76867
"25685",46412,"Margaretville","2012","Delaware County","NY",183852.666666667
"25686",46465,"McLean","2012","Fairfax County","VA",935200
"25687",46477,"Meadow Vista","2012","Placer County","CA",296935.75
"25688",46500,"Menifee","2012","Riverside County","CA",186596.333333333
"25689",46509,"Merrick","2012","Nassau County","NY",452583.833333333
"25690",46519,"Middleport","2012","Niagara County","NY",98415.1666666667
"25691",46552,"Millville","2012","Worcester County","MA",241182
"25692",46559,"Mineola","2012","Nassau County","NY",438208.916666667
"25693",46597,"Montross","2012","Westmoreland County","VA",215654.333333333
"25694",46619,"Morrisonville","2012","Clinton County","NY",133477.5
"25695",46697,"Nevada City","2012","Nevada County","CA",287050.5
"25696",46749,"Niagara Falls","2012","Niagara County","NY",69142.25
"25697",46826,"Norwell","2012","Plymouth County","MA",494431.583333333
"25698",46887,"Olivehurst","2012","Yuba County","CA",159217.25
"25699",46965,"Palm Springs","2012","Riverside County","CA",260045.75
"25700",47019,"Pasadena","2012","Los Angeles County","CA",539953.666666667
"25701",47021,"Paso Robles","2012","San Luis Obispo County","CA",325763.416666667
"25702",47039,"Pearl River","2012","Rockland County","NY",407965.916666667
"25703",47072,"Peru","2012","Berkshire County","MA",206466.083333333
"25704",47144,"Placerville","2012","El Dorado County","CA",238464.583333333
"25705",47148,"Plainfield","2012","Hampshire County","MA",185096.583333333
"25706",47164,"Pleasanton","2012","Alameda County","CA",659041.666666667
"25707",47197,"Port Henry","2012","Essex County","NY",74247
"25708",47198,"Port Hueneme","2012","Ventura County","CA",224386.916666667
"25709",47265,"Quicksburg","2012","Shenandoah County","VA",213498.083333333
"25710",47272,"Radford","2012","Pulaski County","VA",152841.583333333
"25711",47322,"Redding","2012","Shasta County","CA",124489.5
"25712",47362,"Rhoadesville","2012","Orange County","VA",206131.333333333
"25713",47368,"Richardsville","2012","Culpeper County","VA",240132.5
"25714",47389,"Rileyville","2012","Page County","VA",179167.416666667
"25715",47401,"Riverside","2012","Riverside County","CA",221353.083333333
"25716",47414,"Rochester","2012","Plymouth County","MA",330868.083333333
"25717",47431,"Rockport","2012","Essex County","MA",429343.416666667
"25718",47451,"Roseland","2012","Nelson County","VA",192229.083333333
"25719",47489,"Rustburg","2012","Campbell County","VA",144387.25
"25720",47499,"Sag Harbor","2012","Suffolk County","NY",1107686.91666667
"25721",47500,"Sagaponack","2012","Suffolk County","NY",3112849.75
"25722",47510,"Saint Helena","2012","Napa County","CA",1004168.08333333
"25723",47513,"Saint James","2012","Suffolk County","NY",440438.166666667
"25724",47544,"San Anselmo","2012","Marin County","CA",764129.166666667
"25725",47547,"San Fernando","2012","Los Angeles County","CA",257640.583333333
"25726",47550,"San Lorenzo","2012","Alameda County","CA",298317.333333333
"25727",47568,"Santa Ana","2012","Orange County","CA",324422.75
"25728",47570,"Santa Maria","2012","Santa Barbara County","CA",228639.333333333
"25729",47583,"Sausalito","2012","Marin County","CA",851995
"25730",47586,"Savona","2012","Steuben County","NY",92292
"25731",47657,"Sheffield","2012","Berkshire County","MA",269439.666666667
"25732",47677,"Shingle Springs","2012","El Dorado County","CA",282600.666666667
"25733",47685,"Shoreham","2012","Suffolk County","NY",418504.166666667
"25734",47695,"Sierra Madre","2012","Los Angeles County","CA",654485.333333333
"25735",47697,"Sierraville","2012","Sierra County","CA",222355.75
"25736",47746,"Sonoma","2012","Sonoma County","CA",460952.916666667
"25737",47753,"South Boston","2012","Halifax County","VA",84235.75
"25738",47761,"South Floral Park","2012","Nassau County","NY",350948.5
"25739",47762,"South Gate","2012","Los Angeles County","CA",255560.833333333
"25740",47798,"Spring Grove","2012","Surry County","VA",180414.583333333
"25741",47812,"Springville","2012","Tulare County","CA",210196.083333333
"25742",47860,"Stone Ridge","2012","Ulster County","NY",251384.5
"25743",47889,"Suisun City","2012","Solano County","CA",182163.916666667
"25744",47892,"Sumerduck","2012","Fauquier County","VA",244883
"25745",47917,"Susan","2012","Mathews County","VA",213311.333333333
"25746",47918,"Sutherlin","2012","Pittsylvania County","VA",115586.583333333
"25747",47922,"Swansea","2012","Bristol County","MA",241462.166666667
"25748",47955,"Tazewell","2012","Tazewell County","VA",97875.25
"25749",48045,"Trona","2012","San Bernardino County","CA",59128.1666666667
"25750",48047,"Truckee","2012","Nevada County","CA",480994.916666667
"25751",48066,"Twin Bridges","2012","El Dorado County","CA",284622.5
"25752",48086,"Union Springs","2012","Cayuga County","NY",125513.333333333
"25753",48103,"Upper Lake","2012","Lake County","CA",178160.75
"25754",48377,"Weber City","2012","Scott County","VA",78711.75
"25755",48390,"Wellfleet","2012","Barnstable County","MA",498136.833333333
"25756",48422,"West Harwich","2012","Barnstable County","MA",389085.666666667
"25757",48424,"West Hollywood","2012","Los Angeles County","CA",543307.583333333
"25758",48451,"Westhampton","2012","Suffolk County","NY",755082.75
"25759",48569,"Woodland","2012","Yolo County","CA",220499.5
"25760",48593,"Wytheville","2012","Wythe County","VA",119431.454545455
"25761",48673,"Blackstone","2012","Worcester County","MA",219468.25
"25762",48710,"Arnold","2012","Calaveras County","CA",219050.166666667
"25763",48722,"Chadwicks","2012","Oneida County","NY",105272.25
"25764",48738,"Boulevard","2012","San Diego County","CA",150596.916666667
"25765",48742,"Chaumont","2012","Jefferson County","NY",176818.666666667
"25766",48785,"Bridgeport","2012","Madison County","NY",127545.333333333
"25767",48788,"Brimfield","2012","Hampden County","MA",230639.583333333
"25768",48816,"Brocton","2012","Chautauqua County","NY",87357.3333333333
"25769",48868,"Clifton Springs","2012","Ontario County","NY",118152.916666667
"25770",48923,"Callao","2012","Northumberland County","VA",154011
"25771",48924,"Callaway","2012","Franklin County","VA",160058.75
"25772",48929,"Alexandria Bay","2012","Jefferson County","NY",130458.5
"25773",48979,"Franklin","2012","Southampton County","VA",144402.833333333
"25774",48985,"Hawley","2012","Franklin County","MA",176875.666666667
"25775",48986,"Haysi","2012","Dickenson County","VA",67265.4166666667
"25776",48993,"Keswick","2012","Albemarle County","VA",506947.083333333
"25777",49001,"Easthampton","2012","Hampshire County","MA",225233.666666667
"25778",49030,"Eastport","2012","Suffolk County","NY",401852.833333333
"25779",49133,"Homewood","2012","Placer County","CA",630078.583333333
"25780",49139,"Elverta","2012","Sacramento County","CA",154646
"25781",49162,"Esmont","2012","Albemarle County","VA",169560.416666667
"25782",49169,"Goode","2012","Bedford County","VA",219563
"25783",49189,"Etlan","2012","Madison County","VA",269046.333333333
"25784",49194,"Exmore","2012","Northampton County","VA",118977.75
"25785",49205,"Lamont","2012","Kern County","CA",64867.1666666667
"25786",49259,"Dinuba","2012","Tulare County","CA",129815.083333333
"25787",49267,"Fellows","2012","Kern County","CA",84500.9166666667
"25788",49269,"Ferndale","2012","Humboldt County","CA",247964.166666667
"25789",49278,"Gualala","2012","Mendocino County","CA",338115.5
"25790",49321,"Dresden","2012","Yates County","NY",96150.75
"25791",49384,"Earlimart","2012","Tulare County","CA",94829.3333333333
"25792",49405,"Keeling","2012","Pittsylvania County","VA",115247.583333333
"25793",49483,"Mountain Center","2012","Riverside County","CA",277327.333333333
"25794",49495,"Rapidan","2012","Culpeper County","VA",233181.833333333
"25795",49497,"Raymond","2012","Madera County","CA",205949.333333333
"25796",49533,"Natural Bridge","2012","Rockbridge County","VA",161418.916666667
"25797",49578,"Richgrove","2012","Tulare County","CA",80112.5
"25798",49611,"Newark","2012","Alameda County","CA",395108.5
"25799",49627,"Richburg","2012","Allegany County","NY",42720
"25800",49649,"Rio Dell","2012","Humboldt County","CA",169448.25
"25801",49650,"Ripplemead","2012","Giles County","VA",100642.416666667
"25802",49694,"Pioneer","2012","Amador County","CA",182759.5
"25803",49791,"Lottsburg","2012","Northumberland County","VA",339684.5
"25804",49853,"Stephenson","2012","Frederick County","VA",243994.416666667
"25805",49856,"Stinson Beach","2012","Marin County","CA",1525825.08333333
"25806",49866,"Williamsburg","2012","Hampshire County","MA",262334.416666667
"25807",49880,"Stony Creek","2012","Sussex County","VA",124089.833333333
"25808",49991,"Woodbury","2012","Nassau County","NY",872217.083333333
"25809",49993,"Woodford","2012","Caroline County","VA",207403.916666667
"25810",50048,"Tomales","2012","Marin County","CA",546307.333333333
"25811",50063,"Silver Springs","2012","Wyoming County","NY",79147.4166666667
"25812",50079,"Waverly","2012","Tioga County","NY",84528.5
"25813",50181,"Northport","2012","Suffolk County","NY",539471.25
"25814",50196,"Quogue","2012","Suffolk County","NY",1595672.5
"25815",50297,"Poquoson","2012","Poquoson City","VA",299711.75
"25816",50350,"Camino","2012","El Dorado County","CA",228509.083333333
"25817",50352,"Canby","2012","Modoc County","CA",70477.7272727273
"25818",50354,"Cartersville","2012","Cumberland County","VA",162216.166666667
"25819",50362,"Valhalla","2012","Westchester County","NY",492995
"25820",50428,"North","2012","Gloucester County","VA",171161.5
"25821",50439,"Edgartown","2012","Dukes County","MA",768472.083333333
"25822",50453,"Orosi","2012","Tulare County","CA",104724.833333333
"25823",50478,"Pescadero","2012","San Mateo County","CA",1047072.5
"25824",50522,"Oriskany Falls","2012","Oneida County","NY",100622.333333333
"25825",50543,"Loch Sheldrake","2012","Sullivan County","NY",174859.583333333
"25826",50550,"Stevinson","2012","Merced County","CA",176859.25
"25827",50586,"Waterford","2012","Loudoun County","VA",713640.916666667
"25828",50616,"Coachella","2012","Riverside County","CA",122822.666666667
"25829",50637,"Abingdon","2012","Washington County","VA",153187.916666667
"25830",50677,"Alhambra","2012","Los Angeles County","CA",423480.166666667
"25831",50721,"Amherst","2012","Hampshire County","MA",294207.916666667
"25832",50732,"Angels Camp","2012","Calaveras County","CA",278372.25
"25833",50742,"Apple Valley","2012","San Bernardino County","CA",136018.75
"25834",50743,"Appleton","2012","Niagara County","NY",113424.416666667
"25835",50749,"Arcadia","2012","Los Angeles County","CA",721631.916666667
"25836",50770,"Aroda","2012","Madison County","VA",243074.333333333
"25837",50774,"Arvin","2012","Kern County","CA",91579.9166666667
"25838",50797,"Atwater","2012","Merced County","CA",122300.666666667
"25839",50800,"Auburn","2012","Placer County","CA",273458.75
"25840",50849,"Banning","2012","Riverside County","CA",126763
"25841",50852,"Barboursville","2012","Albemarle County","VA",257226.25
"25842",50880,"Bassett","2012","Henry County","VA",86425.6666666667
"25843",50883,"Bastian","2012","Bland County","VA",81938.5
"25844",50932,"Becket","2012","Berkshire County","MA",212374.166666667
"25845",50976,"Berkley","2012","Bristol County","MA",298668.75
"25846",51000,"Biggs","2012","Butte County","CA",116615.75
"25847",51019,"Blackstone","2012","Nottoway County","VA",107148.416666667
"25848",51107,"Boykins","2012","Southampton County","VA",102094.75
"25849",51117,"Braintree","2012","Norfolk County","MA",262001.666666667
"25850",51122,"Brant Lake","2012","Warren County","NY",261108.75
"25851",51127,"Bremo Bluff","2012","Fluvanna County","VA",149122.416666667
"25852",51135,"Brier Hill","2012","Saint Lawrence County","NY",70725.75
"25853",51145,"Bristol","2012","Washington County","VA",102479.416666667
"25854",51239,"Camarillo","2012","Ventura County","CA",406675.5
"25855",51274,"Carmel Valley","2012","Monterey County","CA",717326.333333333
"25856",51277,"Carnelian Bay","2012","Placer County","CA",499264.083333333
"25857",51321,"Cedarhurst","2012","Nassau County","NY",551956.916666667
"25858",51322,"Cedarville","2012","Modoc County","CA",100333.636363636
"25859",51352,"Chappaqua","2012","Westchester County","NY",822820.083333333
"25860",51370,"Chelsea","2012","Suffolk County","MA",215172.666666667
"25861",51380,"Cheshire","2012","Berkshire County","MA",197812.666666667
"25862",51405,"Chula Vista","2012","San Diego County","CA",307339.75
"25863",51414,"Citrus Heights","2012","Sacramento County","CA",164443.166666667
"25864",51470,"Coeburn","2012","Wise County","VA",65740.25
"25865",51518,"Concord","2012","Contra Costa County","CA",206210.75
"25866",51531,"Constableville","2012","Lewis County","NY",89779.0833333333
"25867",51570,"Covington","2012","Alleghany County","VA",73180.1666666667
"25868",51609,"Crows Landing","2012","Stanislaus County","CA",251235.416666667
"25869",51617,"Culver City","2012","Los Angeles County","CA",572278.25
"25870",51644,"Dansville","2012","Livingston County","NY",85197.5833333333
"25871",51652,"Dartmouth","2012","Bristol County","MA",279641.333333333
"25872",51659,"Davis","2012","Yolo County","CA",447399
"25873",51677,"Deer Park","2012","Suffolk County","NY",303810.75
"25874",51701,"Desert Hot Springs","2012","Riverside County","CA",106160.916666667
"25875",51721,"Disputanta","2012","Prince George County","VA",203968.25
"25876",51733,"Dos Palos","2012","Merced County","CA",89559.5833333333
"25877",51751,"Dublin","2012","Alameda County","CA",516549.333333333
"25878",51769,"Dunsmuir","2012","Siskiyou County","CA",129102.666666667
"25879",51826,"Eastham","2012","Barnstable County","MA",408971.916666667
"25880",51861,"El Monte","2012","Los Angeles County","CA",305672.833333333
"25881",51971,"Faber","2012","Nelson County","VA",233138.083333333
"25882",51977,"Fairfield","2012","Rockbridge County","VA",206791.75
"25883",52061,"Fort Bragg","2012","Mendocino County","CA",301776.25
"25884",52068,"Fort Johnson","2012","Montgomery County","NY",108660.833333333
"25885",52124,"French Camp","2012","San Joaquin County","CA",160348.666666667
"25886",52209,"Gill","2012","Franklin County","MA",184226.833333333
"25887",52226,"Glen Park","2012","Jefferson County","NY",125357.583333333
"25888",52254,"Goldens Bridge","2012","Westchester County","NY",602599.583333333
"25889",52268,"Gowanda","2012","Cattaraugus County","NY",86662.5833333333
"25890",52272,"Graeagle","2012","Plumas County","CA",251344.333333333
"25891",52481,"Helendale","2012","San Bernardino County","CA",137070.916666667
"25892",52545,"Holley","2012","Orleans County","NY",107753.833333333
"25893",52547,"Hollister","2012","San Benito County","CA",353485.416666667
"25894",52596,"Hume","2012","Fresno County","CA",129073
"25895",52608,"Huntly","2012","Rappahannock County","VA",381084.166666667
"25896",52619,"Igo","2012","Shasta County","CA",147826.8
"25897",52650,"Irvine","2012","Orange County","CA",621458.666666667
"25898",52658,"Ivanhoe","2012","Tulare County","CA",76939
"25899",52684,"Jeffersonville","2012","Sullivan County","NY",146597.25
"25900",52706,"Jonesville","2012","Lee County","VA",83970.4166666667
"25901",52752,"Kentfield","2012","Marin County","CA",1532306.33333333
"25902",52764,"Keuka Park","2012","Yates County","NY",239938.916666667
"25903",52776,"King George","2012","King George County","VA",280612.166666667
"25904",52819,"La Fargeville","2012","Jefferson County","NY",121001.333333333
"25905",52835,"Ladera Ranch","2012","Orange County","CA",556640.666666667
"25906",52842,"Laguna Beach","2012","Orange County","CA",1544977.25
"25907",52852,"Lake Elsinore","2012","Riverside County","CA",185561.166666667
"25908",52871,"Lakeport","2012","Lake County","CA",174386.5
"25909",52900,"Laurel Fork","2012","Carroll County","VA",124194.5
"25910",52907,"Lawrence","2012","Nassau County","NY",1042167.91666667
"25911",53027,"Lomita","2012","Los Angeles County","CA",437213.166666667
"25912",53050,"Lovettsville","2012","Loudoun County","VA",421595.416666667
"25913",53084,"Lynbrook","2012","Nassau County","NY",370836.25
"25914",53126,"Manassas Park","2012","Manassas Park City","VA",283172.25
"25915",53148,"Manteca","2012","San Joaquin County","CA",186242.916666667
"25916",53162,"Marina del Rey","2012","Los Angeles County","CA",596969.583333333
"25917",53202,"Max Meadows","2012","Wythe County","VA",103958.909090909
"25918",53250,"Medford","2012","Middlesex County","MA",354721.25
"25919",53255,"Meherrin","2012","Lunenburg County","VA",120473.083333333
"25920",53264,"Mendota","2012","Russell County","VA",111064.833333333
"25921",53311,"Midlothian","2012","Chesterfield County","VA",234178
"25922",53319,"Milford","2012","Lassen County","CA",154711.083333333
"25923",53327,"Millbrae","2012","San Mateo County","CA",893722.666666667
"25924",53329,"Millbrook","2012","Dutchess County","NY",361264.5
"25925",53397,"Montour Falls","2012","Schuyler County","NY",97123.5833333333
"25926",53424,"Moss Beach","2012","San Mateo County","CA",667660.333333333
"25927",53452,"Mountain Ranch","2012","Calaveras County","CA",267070.75
"25928",53467,"Murphys","2012","Calaveras County","CA",259693.083333333
"25929",53487,"National City","2012","San Diego County","CA",221782.666666667
"25930",53499,"Nedrow","2012","Onondaga County","NY",81578.5
"25931",53524,"New Castle","2012","Craig County","VA",106309.5
"25932",53558,"Newark","2012","Wayne County","NY",108438.916666667
"25933",53568,"Newman","2012","Stanislaus County","CA",125495.75
"25934",53571,"Newport Beach","2012","Orange County","CA",1558947.75
"25935",53578,"Nicasio","2012","Marin County","CA",932848
"25936",53623,"North Syracuse","2012","Onondaga County","NY",106483
